base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,q,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,average_consensus,G,ALWAYS_COOPERATE,DISCRIMINATE,PARADOXICALLY_DISC,ALWAYS_DEFECT,EmotionProfile.COMPETITIVE,EmotionProfile.COOPERATIVE
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,56.065,1.0,0.9,0.0,0.925,0.025,0.05,0.07,0.93
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,45.242,1.0,0.425,0.05,0.925,0.025,0.0,0.93,0.07
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,81.611,1.0,0.875,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,81.786,1.0,0.875,0.0,0.975,0.025,0.0,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,82.017,1.0,0.75,0.075,0.9,0.0,0.025,0.1,0.9
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,23.104,1.0,0.025,0.1,0.075,0.65,0.175,0.33,0.68
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,43.848,1.0,0.875,0.025,0.975,0.0,0.0,0.97,0.03
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,81.765,1.0,0.85,0.0,0.975,0.0,0.025,0.97,0.03
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,81.9,1.0,0.9,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,81.808,1.0,0.925,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,81.78,1.0,0.9,0.025,0.95,0.0,0.025,0.95,0.05
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,81.98,1.0,0.9,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,81.761,1.0,0.7,0.0,0.975,0.025,0.0,0.97,0.03
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,81.227,1.0,0.85,0.025,0.975,0.0,0.0,0.97,0.03
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,81.329,1.0,0.825,0.0,0.975,0.0,0.025,0.97,0.03
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,42.608,1.0,0.625,0.025,0.975,0.0,0.0,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,81.701,1.0,0.95,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,50.992,1.0,0.775,0.05,0.95,0.0,0.0,0.95,0.05
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,47.026,1.0,0.45,0.025,0.875,0.0,0.1,0.12,0.88
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,81.411,1.0,0.9,0.0,0.95,0.025,0.025,0.95,0.05
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,81.54,1.0,0.95,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,81.661,1.0,0.825,0.025,0.975,0.0,0.0,0.97,0.03
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,81.675,1.0,0.9,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,81.62,1.0,0.925,0.0,0.975,0.0,0.025,0.97,0.03
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,81.49,1.0,0.85,0.025,0.975,0.0,0.0,0.97,0.03
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,47.73,1.0,0.475,0.05,0.925,0.0,0.025,0.07,0.93
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,81.741,1.0,0.85,0.0,0.975,0.025,0.0,0.97,0.03
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,48.081,1.0,0.525,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,29.255,1.0,0.875,0.025,0.975,0.0,0.0,0.97,0.03
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,27.407,1.0,0.4,0.0,0.95,0.0,0.05,0.05,0.95
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,82.625,1.0,0.875,0.05,0.95,0.0,0.0,0.05,0.95
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,82.828,1.0,0.875,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,82.552,1.0,0.9,0.025,0.975,0.0,0.0,0.97,0.03
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,82.559,1.0,0.925,0.05,0.95,0.0,0.0,0.05,0.95
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,83.222,1.0,0.85,0.0,0.975,0.0,0.025,0.97,0.03
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,80.876,1.0,0.85,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,83.053,1.0,0.875,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,82.661,1.0,0.95,0.025,0.95,0.025,0.0,0.95,0.05
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,82.603,1.0,0.825,0.0,0.925,0.025,0.05,0.07,0.93
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,82.787,1.0,0.85,0.1,0.9,0.0,0.0,0.1,0.9
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,33.013,1.0,0.825,0.05,0.95,0.0,0.0,0.95,0.05
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,48.281,1.0,0.825,0.0,0.975,0.025,0.0,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,83.007,1.0,0.875,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,82.69,1.0,0.875,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,82.659,1.0,0.825,0.025,0.9,0.05,0.025,0.1,0.9
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,82.87,1.0,0.85,0.05,0.925,0.025,0.0,0.93,0.07
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,82.692,1.0,0.8,0.0,0.95,0.025,0.025,0.95,0.05
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,82.779,1.0,0.825,0.05,0.95,0.0,0.0,0.05,0.95
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,82.811,1.0,0.825,0.05,0.95,0.0,0.0,0.95,0.05
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,82.772,1.0,0.9,0.075,0.925,0.0,0.0,0.95,0.05
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,73.045,1.0,0.875,0.05,0.875,0.0,0.075,0.12,0.88
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,82.949,1.0,0.8,0.05,0.925,0.025,0.0,0.93,0.07
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,82.896,1.0,0.975,0.025,0.975,0.0,0.0,0.97,0.03
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,82.518,1.0,0.8,0.075,0.9,0.025,0.0,0.1,0.9
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,82.571,1.0,0.9,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,21.726,1.0,0.375,0.0,0.9,0.025,0.075,0.1,0.9
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,46.534,1.0,0.525,0.0,0.975,0.0,0.025,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,47.76,1.0,0.35,0.0,0.975,0.0,0.025,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,48.898,1.0,0.375,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,47.889,1.0,0.325,0.0,0.975,0.0,0.025,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,47.074,1.0,0.625,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,48.115,1.0,0.475,0.05,0.95,0.0,0.0,0.95,0.05
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,47.774,1.0,0.45,0.0,0.95,0.0,0.05,0.95,0.05
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,47.228,1.0,0.45,0.025,0.95,0.0,0.025,0.05,0.95
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,47.777,1.0,0.575,0.0,0.8,0.0,0.2,0.2,0.8
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,15.148,1.0,0.5,0.075,0.925,0.0,0.0,0.07,0.93
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,24.271,1.0,0.525,0.025,0.975,0.0,0.0,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,47.642,1.0,0.475,0.0,0.975,0.025,0.0,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,47.864,1.0,0.375,0.0,0.975,0.025,0.0,0.97,0.03
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,47.895,1.0,0.475,0.025,0.9,0.0,0.075,0.9,0.1
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,47.706,1.0,0.45,0.0,0.8,0.025,0.175,0.17,0.82
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,48.775,1.0,0.6,0.025,0.8,0.025,0.15,0.82,0.17
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,48.047,1.0,0.425,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,48.109,1.0,0.525,0.025,0.925,0.025,0.025,0.07,0.93
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,48.616,1.0,0.45,0.0,0.9,0.0,0.1,0.9,0.1
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,5.754,1.0,0.7,0.0,0.025,0.0,0.975,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,37.492,1.0,0.625,0.025,0.825,0.0,0.15,0.17,0.82
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,88.835,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,84.447,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,89.849,1.0,0.0,0.0,0.075,0.925,0.0,0.93,0.07
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,30.891,1.0,0.875,0.025,0.975,0.0,0.0,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,44.356,1.0,0.5,0.025,0.975,0.0,0.0,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,46.424,1.0,0.8,0.0,0.95,0.0,0.05,0.05,0.95
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,36.713,1.0,0.825,0.0,0.975,0.0,0.025,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,89.278,1.0,0.075,0.0,0.05,0.9,0.05,0.9,0.1
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,82.539,1.0,0.9,0.0,0.975,0.025,0.0,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,82.203,1.0,0.775,0.175,0.825,0.0,0.0,0.07,0.93
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,83.047,1.0,0.925,0.025,0.975,0.0,0.0,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,83.096,1.0,0.775,0.35,0.625,0.0,0.025,0.1,0.9
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,82.377,1.0,0.75,0.05,0.95,0.0,0.0,0.05,0.95
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,14.339,1.0,0.575,0.025,0.0,0.025,0.95,0.05,0.95
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,82.625,1.0,0.825,0.025,0.95,0.025,0.0,0.05,0.95
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,82.52,1.0,0.775,0.025,0.925,0.05,0.0,0.07,0.93
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,84.197,1.0,0.9,0.025,0.95,0.0,0.025,0.05,0.95
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,66.068,1.0,0.95,0.4,0.575,0.0,0.025,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,81.818,1.0,0.875,0.0,0.975,0.0,0.025,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,80.843,1.0,0.8,0.0,0.925,0.05,0.025,0.07,0.93
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,76.171,1.0,0.9,0.025,0.95,0.0,0.025,0.05,0.95
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,82.462,1.0,0.925,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,87.337,1.0,0.05,0.0,0.025,0.95,0.025,0.95,0.05
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,60.673,1.0,0.9,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,500,1.0,0.01,0.01,0.0,1.0,5,1,1.0,500,100,0.0,1.0,0.0,1.0,75.054,1.0,0.55,0.075,0.0,0.05,0.875,0.88,0.12
