base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,ALWAYS_COOPERATE,DISCRIMINATE,PARADOXICALLY_DISC,ALWAYS_DEFECT,Competitive,Cooperative
"[[0, 0], [0, 1]]","[[(1, 0), (0, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,84.664,0.0,1.0,0.0,0.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 0), (0, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,84.848,0.1,0.88,0.02,0.0,0.88,0.12
"[[0, 0], [0, 1]]","[[(1, 0), (0, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,85.216,0.02,0.96,0.0,0.02,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (0, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,46.908,0.0,0.02,0.0,0.98,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (0, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,84.978,0.1,0.9,0.0,0.0,0.9,0.1
"[[0, 0], [0, 1]]","[[(1, 0), (0, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,85.386,0.22,0.78,0.0,0.0,0.78,0.22
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,46.378,0.02,0.96,0.02,0.0,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,25.557,0.02,0.96,0.0,0.02,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,46.43,0.0,0.98,0.0,0.02,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,46.415,0.06,0.86,0.06,0.02,0.86,0.14
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,4.56,0.0,0.08,0.02,0.9,0.9,0.1
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,46.258,0.04,0.96,0.0,0.0,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,46.141,0.02,0.98,0.0,0.0,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,46.43,0.0,0.98,0.0,0.02,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,36.69,0.02,0.94,0.04,0.0,0.94,0.06
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,4.32,0.0,0.02,0.0,0.98,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,5.051,0.02,0.0,0.0,0.98,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,47.04,0.02,0.96,0.02,0.0,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,5.432,0.02,0.08,0.0,0.9,0.9,0.1
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,46.957,0.0,0.96,0.0,0.04,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,17.497,0.0,1.0,0.0,0.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,47.206,0.0,1.0,0.0,0.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,47.07,0.06,0.92,0.0,0.02,0.92,0.08
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,4.837,0.0,0.04,0.08,0.88,0.92,0.08
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,4.817,0.04,0.02,0.04,0.9,0.92,0.08
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,5.097,0.0,0.04,0.02,0.94,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,84.124,0.0,0.98,0.0,0.02,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,4.89,0.0,0.04,0.02,0.94,0.94,0.06
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,43.272,0.0,1.0,0.0,0.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,83.794,0.02,0.98,0.0,0.0,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,60.597,0.02,0.98,0.0,0.0,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,84.401,0.08,0.92,0.0,0.0,0.92,0.08
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,83.996,0.02,0.92,0.04,0.02,0.92,0.08
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,5.078,0.0,0.2,0.04,0.76,0.76,0.24
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,4.98,0.0,0.14,0.06,0.8,0.82,0.18
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,83.561,0.02,0.98,0.0,0.0,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,5.151,0.02,0.1,0.0,0.88,0.88,0.12
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,76.93,0.1,0.88,0.0,0.02,0.88,0.12
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,84.668,0.04,0.9,0.0,0.06,0.9,0.1
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,85.146,0.1,0.9,0.0,0.0,0.9,0.1
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,5.247,0.02,0.08,0.04,0.86,0.9,0.1
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,5.128,0.0,0.0,0.0,1.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,84.432,0.02,0.96,0.02,0.0,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,84.51,0.02,0.98,0.0,0.0,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,84.379,0.1,0.88,0.02,0.0,0.88,0.12
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,4.798,0.08,0.02,0.06,0.84,0.86,0.14
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,47.363,0.02,0.96,0.02,0.0,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,5.409,0.08,0.04,0.02,0.86,0.86,0.14
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,31.256,0.0,1.0,0.0,0.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,47.045,0.04,0.84,0.08,0.04,0.84,0.16
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,47.456,0.02,0.98,0.0,0.0,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,47.212,0.04,0.94,0.02,0.0,0.94,0.06
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,47.182,0.08,0.92,0.0,0.0,0.92,0.08
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,4.574,0.0,0.06,0.02,0.92,0.86,0.14
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,47.188,0.04,0.94,0.0,0.02,0.94,0.06
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,5.248,0.0,0.06,0.0,0.94,0.94,0.06
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,55.314,0.5,0.5,0.0,0.0,0.5,0.5
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,51.919,0.02,0.96,0.02,0.0,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,46.173,0.0,0.12,0.08,0.8,0.84,0.16
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,5.344,0.04,0.02,0.08,0.86,0.86,0.14
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,51.165,0.0,0.98,0.0,0.02,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,52.987,0.1,0.9,0.0,0.0,0.9,0.1
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,5.194,0.0,0.1,0.1,0.8,0.86,0.14
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,52.235,0.06,0.9,0.0,0.04,0.92,0.08
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,5.014,0.08,0.08,0.02,0.82,0.84,0.16
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,5.455,0.02,0.04,0.0,0.94,0.94,0.06
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,5.431,0.0,0.2,0.02,0.78,0.78,0.22
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,83.877,0.04,0.94,0.02,0.0,0.94,0.06
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,83.945,0.02,0.96,0.02,0.0,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,83.58,0.0,1.0,0.0,0.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,84.002,0.0,0.98,0.0,0.02,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,83.975,0.0,1.0,0.0,0.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,83.775,0.06,0.88,0.02,0.04,0.88,0.12
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,83.956,0.02,0.96,0.02,0.0,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,83.527,0.06,0.92,0.02,0.0,0.92,0.08
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,4.961,0.0,0.0,0.02,0.98,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,5.47,0.0,0.12,0.02,0.86,0.86,0.14
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,5.243,0.04,0.74,0.02,0.2,0.94,0.06
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,37.009,0.0,0.94,0.06,0.0,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,5.368,0.0,0.2,0.02,0.78,0.78,0.22
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,84.935,0.26,0.68,0.02,0.04,0.7,0.3
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,5.4,0.0,0.02,0.0,0.98,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,85.646,0.02,0.98,0.0,0.0,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,4.705,0.0,0.12,0.02,0.86,0.86,0.14
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,85.016,0.04,0.96,0.0,0.0,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(0, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,85.653,0.14,0.86,0.0,0.0,0.86,0.14
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(1, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,46.669,0.0,0.98,0.02,0.0,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(1, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,46.721,0.02,0.96,0.02,0.0,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(1, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,46.896,0.0,0.98,0.02,0.0,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(1, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,4.986,0.0,0.04,0.0,0.96,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(1, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,46.772,0.0,0.96,0.04,0.0,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(1, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,5.567,0.0,0.0,0.0,1.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(1, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,4.794,0.02,0.08,0.04,0.86,0.88,0.12
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(1, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,47.007,0.04,0.96,0.0,0.0,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(1, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,46.67,0.0,0.92,0.02,0.06,0.92,0.08
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(1, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,4.507,0.0,0.04,0.06,0.9,0.9,0.1
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(1, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,47.564,0.0,1.0,0.0,0.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(1, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,4.864,0.0,0.2,0.0,0.8,0.8,0.2
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(1, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,47.461,0.02,0.98,0.0,0.0,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(1, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,47.316,0.0,1.0,0.0,0.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(1, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,47.324,0.02,0.98,0.0,0.0,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(1, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,47.562,0.0,1.0,0.0,0.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(1, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,4.84,0.0,0.0,0.0,1.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(1, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,5.509,0.02,0.08,0.06,0.84,0.84,0.16
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(1, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,47.411,0.06,0.94,0.0,0.0,0.94,0.06
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(1, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,5.137,0.0,0.0,0.0,1.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(1, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,84.215,0.02,0.98,0.0,0.0,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(1, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,4.785,0.0,0.0,0.1,0.9,0.9,0.1
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(1, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,83.236,0.02,0.96,0.02,0.0,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (1, 0)], [(1, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.2,83.647,0.0,1.0,0.0,0.0,1.0,0.0
